	Year	Artist	Track	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Liveness	Valence	Tempo	Duration_ms	Time Signature
2951	2008	John Mayer	Where the Light Is: John Mayer Live In Los Angeles	0.315	0.296	5	-13.262	1	0.0317	0.771	0.0	0.702	0.436	172.638	263573	4
2952	2000	The Beatles	1 (Remastered)	0.386	0.607	10	-7.7	1	0.0261	0.0112	1.38e-05	0.088	0.532	147.207	425653	4
2953	2017	Jonas Blue	Mama	0.737	0.792	11	-4.117	0	0.0416	0.102	0.0	0.0532	0.543	104.012	184134	4
2954	2006	Gnarls Barkley	St. Elsewhere	0.835	0.741	8	-1.609	1	0.0339	0.0172	0.0577	0.0826	0.612	111.963	182066	4
2955	2013	Randy Houser	How Country Feels	0.678	0.839	7	-3.617	1	0.0394	0.0379	0.0	0.0742	0.772	104.952	185907	4
2956	2018	DJ Khaled	No Brainer	0.552	0.76	0	-4.706	1	0.342	0.0733	0.0	0.0865	0.639	135.702	260000	5
2957	2016	Dierks Bentley	Black	0.661	0.785	4	-5.623	1	0.0369	0.445	0.000266	0.0854	0.371	91.975	180360	4
2958	2018	YoungBoy Never Broke Again	4Respect 4Freedom 4Loyalty 4WhatImportant	0.615	0.723	5	-3.764	0	0.0883	0.159	0.0	0.191	0.201	112.722	204356	5
2959	2018	Lil Baby	Drip Harder	0.823	0.638	7	-6.131	0	0.0852	0.287	0.0	0.105	0.371	141.943	162268	4
2960	2016	MadeinTYO	Uber Everywhere	0.779	0.455	1	-15.025	1	0.28	0.0542	0.0	0.177	0.197	140.181	153429	4
2961	2014	YG	My Krazy Life (Deluxe)	0.673	0.464	10	-6.864	0	0.201	0.0933	0.0	0.21	0.762	171.043	235600	4
2962	2018	6ix9ine	Day69: Graduation Day	0.764	0.711	4	-3.818	0	0.288	0.175	0.0	0.105	0.774	90.076	112667	4
2963	2018	Rich The Kid	The World Is Yours	0.827	0.642	1	-4.29	0	0.242	0.00905	1.5e-06	0.0865	0.181	145.004	272153	4
2964	2018	Logic	YSIV	0.629	0.85	2	-6.177	1	0.321	0.102	0.0	0.337	0.703	95.189	260213	4
2965	2018	EXO	DON’T MESS UP MY TEMPO – The 5th Album	0.686	0.842	0	-4.423	1	0.1	0.237	0.0	0.0683	0.519	115.944	224483	4
2966	2002	Eminem	The Eminem Show	0.911	0.743	9	-5.005	0	0.219	0.0835	0.0	0.106	0.878	148.012	297933	4
2967	2018	Lil Mosey	Northsbest	0.666	0.609	1	-7.567	1	0.0466	0.382	0.0	0.128	0.541	82.024	158049	4
2968	2018	Imagine Dragons	Origins (Deluxe)	0.262	0.564	0	-7.99	1	0.0455	0.0147	0.00659	0.103	0.13	195.489	247547	4
2969	2018	Lil Mosey	Northsbest	0.655	0.607	7	-5.815	0	0.0862	0.554	0.0	0.115	0.2	149.033	183624	4
2970	2017	Daniel Caesar	Freudian	0.524	0.364	7	-10.209	1	0.0367	0.808	0.0	0.1	0.436	75.24	209831	4
2971	2009	Mumford & Sons	Sigh No More	0.519	0.512	5	-7.986	1	0.0282	0.0276	8.78e-05	0.0976	0.441	138.596	246973	4
2972	2014	J. Cole	2014 Forest Hills Drive	0.801	0.543	5	-9.236	1	0.091	0.564	0.0	0.116	0.534	133.982	293040	4
2973	2018	Lady Gaga	A Star Is Born Soundtrack (Without Dialogue)	0.403	0.356	7	-6.173	1	0.0287	0.712	2.04e-06	0.109	0.194	108.989	328016	4
2974	2011	Mélanie Laurent	En t'attendant	0.377	0.0239	0	-30.245	1	0.0403	0.99	0.882	0.0998	0.0629	119.263	160067	4
2975	2016	Isaiah Rashad	The Sun's Tirade	0.706	0.688	1	-6.357	1	0.269	0.151	0.0	0.466	0.313	125.966	330783	4
2976	2017	Taylor Swift	reputation	0.615	0.534	9	-6.719	0	0.0386	0.106	1.76e-05	0.0607	0.193	135.917	236413	4
2977	2018	Future	Future & Juice WRLD Present... WRLD ON DRUGS	0.732	0.586	1	-7.868	1	0.232	0.0402	2.66e-06	0.121	0.73	76.48	169920	4
2978	2012	The Weeknd	Trilogy	0.652	0.549	6	-7.555	0	0.039	0.317	0.0	0.104	0.186	120.073	312427	4
2979	2018	Selena Gomez	13 Reasons Why (Season 2)	0.564	0.722	1	-5.59	0	0.124	0.162	0.0	0.0931	0.276	99.083	165627	4
2980	2015	Big Sean	Dark Sky Paradise	0.789	0.621	10	-7.685	0	0.283	0.315	0.0	0.136	0.158	118.891	252040	4
2981	2008	The Script	The Script	0.63	0.698	10	-4.51	1	0.0244	0.173	0.0	0.0789	0.529	94.023	261427	4
2982	2018	Pacho El Antifeka	Como Soy	0.825	0.752	9	-6.826	0	0.0537	0.0732	0.0	0.106	0.391	113.95	312233	4
2983	2018	Russ	The Flute Song	0.789	0.524	1	-7.942	0	0.273	0.212	0.0	0.221	0.343	138.064	147600	4
2984	2018	The Chainsmokers	This Feeling - Remixes	0.415	0.859	10	-3.809	0	0.0803	0.00611	0.00502	0.087	0.291	105.062	224013	4
2985	2018	Lil Xan	TOTAL XANARCHY	0.821	0.434	10	-9.194	0	0.118	0.434	0.0	0.128	0.241	120.012	187173	4
2986	2018	benny blanco	Eastside (with Halsey & Khalid)	0.56	0.68	6	-7.648	0	0.321	0.555	0.0	0.116	0.319	89.391	173800	4
2987	2017	Brett Young	Brett Young	0.607	0.536	10	-7.306	1	0.0305	0.386	0.0	0.102	0.434	147.986	224853	4
2988	2018	Michael Bublé	Love You Anymore	0.691	0.271	6	-7.583	1	0.0335	0.892	0.0	0.109	0.548	89.99	182587	4
2989	2014	PARTYNEXTDOOR	PARTYNEXTDOOR TWO	0.643	0.541	2	-5.801	1	0.0426	0.0102	0.0	0.102	0.165	119.501	311197	4
2990	2016	Granger Smith	Remington	0.488	0.833	11	-6.571	1	0.0437	0.0352	0.0172	0.34	0.751	174.006	236787	4
2991	2005	Fall Out Boy	From Under The Cork Tree	0.616	0.961	11	-3.144	0	0.139	0.00494	0.0	0.078	0.523	114.492	180267	4
2992	2018	Nicky Jam	Satisfacción	0.622	0.503	5	-6.724	0	0.201	0.282	0.0	0.112	0.314	136.048	256493	4
2993	2014	Ed Sheeran	x (Deluxe Edition)	0.53	0.346	8	-10.497	1	0.0376	0.697	1.07e-05	0.105	0.359	121.876	241347	4
2994	2018	Khalid	Suncity	0.289	0.451	2	-15.013	1	0.0538	0.975	0.942	0.222	0.59	131.72	55720	3
2995	2018	2 Chainz	Hot Wings Are A Girl’s Best Friend	0.901	0.408	9	-8.061	1	0.0814	0.00975	0.116	0.1	0.485	99.999	193160	4
2996	2018	The Weeknd	My Dear Melancholy,	0.324	0.735	10	-4.054	1	0.0337	0.135	4.84e-05	0.169	0.169	113.923	241067	4
2997	2013	Eminem	The Marshall Mathers LP2	0.708	0.843	7	-2.66	1	0.314	0.397	0.0	0.799	0.625	148.14	363521	4
2998	2018	Lil Wayne	Tha Carter V	0.929	0.598	1	-5.373	1	0.156	0.00705	0.0	0.0549	0.501	96.012	223939	4
2999	2015	Maroon 5	V	0.748	0.788	1	-7.055	1	0.0334	0.0591	0.0	0.0863	0.884	120.076	235493	4
3000	2014	Florida Georgia Line	Anything Goes	0.462	0.977	0	-3.805	1	0.045	0.00172	0.0	0.352	0.746	154.038	218867	4
3001	2018	Why Don't We	Trust Fund Baby	0.624	0.785	8	-3.337	1	0.0498	0.0629	0.0	0.135	0.593	163.929	184460	4
3002	2018	YBN Nahmir	Bounce Out With That	0.865	0.624	8	-8.224	1	0.103	0.033	0.0	0.0984	0.396	94.94	97344	4
3003	2015	Future	DS2 (Deluxe)	0.813	0.453	1	-6.941	1	0.338	0.0933	0.0	0.14	0.191	161.997	208027	4
3004	2015	Fetty Wap	Fetty Wap (Deluxe)	0.748	0.741	6	-3.103	1	0.0531	0.00419	0.0	0.147	0.537	128.077	213053	4
3005	2018	Nicki Minaj	Queen	0.88	0.775	7	-5.133	1	0.0952	0.113	0.00264	0.0943	0.284	96.507	199400	4
3006	2018	Logic	Bobby Tarantino II	0.868	0.752	1	-6.786	1	0.0667	0.00189	1.69e-05	0.142	0.874	149.987	217560	4
3007	2018	Omar Apollo	Unbothered	0.645	0.485	2	-7.098	1	0.0298	0.269	0.00309	0.133	0.322	108.941	124954	4
3008	2014	Chief Keef	Chiraq Villian	0.849	0.755	1	-7.399	0	0.363	0.346	0.0	0.0564	0.393	144.186	206655	4
3009	2001	Usher	8701	0.816	0.5	1	-4.551	1	0.03	0.0227	1.53e-06	0.0733	0.649	124.037	247840	4
3010	2018	Saweetie	Up Now (feat. G-Eazy and Rich The Kid)	0.956	0.544	1	-6.41	1	0.0822	0.00294	0.0	0.104	0.127	104.011	198088	4
3011	2018	P!nk	A Million Dreams	0.312	0.499	7	-6.282	1	0.0397	0.272	0.0	0.0901	0.191	148.173	273640	4
3012	2017	Lil Peep	Come Over When You're Sober, Pt. 1	0.64	0.558	1	-7.078	1	0.0271	0.000144	0.865	0.103	0.207	115.007	209213	4
3013	2014	Ariana Grande	My Everything (Deluxe)	0.687	0.702	7	-5.324	0	0.0455	0.0064	4.35e-05	0.204	0.284	129.956	214840	4
3014	2018	Maroon 5	Red Pill Blues (Deluxe)	0.611	0.462	0	-7.054	1	0.0646	0.558	1.01e-06	0.131	0.377	59.635	215230	4
3015	2018	Lauren Daigle	Look Up Child	0.493	0.401	9	-7.105	1	0.0253	0.477	2.65e-05	0.112	0.118	98.04	254987	4
3016	2017	Jacquees	At The Club	0.795	0.668	7	-7.288	0	0.093	0.124	0.0	0.0739	0.372	92.029	173054	4
3017	2015	A$AP Rocky	AT.LONG.LAST.A$AP	0.598	0.252	2	-15.086	1	0.0647	0.193	0.138	0.0992	0.0352	120.06	238307	4
3018	2018	Various Artists	Bubalu	0.8	0.355	6	-10.47	0	0.0895	0.616	0.0	0.118	0.253	145.929	228493	4
3019	2018	Lauren Daigle	Look Up Child	0.733	0.589	2	-5.303	1	0.0381	0.414	1.04e-06	0.14	0.651	91.003	183013	4
3020	2018	YG	STAY DANGEROUS	0.843	0.546	8	-7.714	1	0.464	0.0195	0.0	0.374	0.427	159.104	215533	4
3021	2018	Moneybagg Yo	Bet On Me	0.835	0.468	1	-6.97	1	0.239	0.029	0.0	0.245	0.401	126.072	163820	4
3022	2016	Daya	Sit Still, Look Pretty	0.885	0.801	11	-4.716	0	0.0882	0.225	1.65e-06	0.0733	0.466	95.011	192376	4
3023	2015	Old Dominion	Meat and Candy	0.615	0.632	3	-5.382	1	0.0374	0.0685	0.0	0.108	0.56	152.035	207733	4
3024	2013	Twenty One Pilots	Vessel	0.608	0.776	11	-3.635	1	0.0511	0.241	0.0	0.0713	0.814	89.996	263733	4
3025	2018	Alina Baraz	The Color Of You	0.66	0.447	1	-9.026	0	0.0482	0.81	2.15e-06	0.11	0.578	84.95	174490	4
3026	2018	Lil Skies	World Rage	0.7	0.556	7	-8.356	1	0.128	0.261	0.0	0.144	0.351	77.943	135419	4
3027	2017	Selena Gomez	Bad Liar	0.965	0.414	1	-6.408	1	0.0713	0.189	0.0	0.0767	0.728	121.032	214648	4
3028	2017	6 Dogs	6 Dogs	0.748	0.66	6	-4.704	1	0.0487	0.224	0.053	0.101	0.328	137.033	171907	4
3029	2018	Metro Boomin	NOT ALL HEROES WEAR CAPES (Deluxe)	0.81	0.353	6	-9.931	0	0.31	0.588	0.0	0.102	0.0727	88.031	208293	4
3030	2018	XXXTENTACION	?	0.873	0.663	1	-4.086	1	0.15	0.0216	0.000356	0.0867	0.525	135.499	115194	4
3031	2018	Migos	Culture II	0.896	0.515	2	-5.395	1	0.183	0.0338	0.0	0.317	0.174	138.016	303077	4
3032	2014	Ariana Grande	My Everything (Deluxe)	0.472	0.714	1	-4.389	0	0.0334	0.00937	0.0	0.0764	0.24	98.992	236133	4
3033	2018	Lil Wayne	Tha Carter V	0.585	0.709	8	-6.072	1	0.319	0.409	0.0	0.183	0.21	111.913	249450	4
3034	2017	Selena Gomez	Fetish (feat. Gucci Mane)	0.707	0.611	2	-4.474	1	0.0639	0.0198	3.59e-06	0.0651	0.285	123.006	186113	4
3035	2011	Luke Bryan	Tailgates & Tanlines	0.558	0.872	9	-4.401	1	0.0449	0.178	0.0	0.173	0.472	143.971	213547	4
3036	2018	Logic	Bobby Tarantino II	0.566	0.586	9	-7.444	0	0.131	0.09	0.0	0.0976	0.273	95.032	241427	4
3037	2014	Ariana Grande	My Everything (Deluxe)	0.628	0.593	8	-5.036	1	0.0323	0.093	1.65e-06	0.096	0.104	125.026	197267	4
3038	2010	Taio Cruz	Rokstarr	0.754	0.804	4	-3.177	1	0.0853	0.00332	0.0	0.0329	0.818	119.968	203867	4
3039	2018	Bazzi	COSMIC	0.676	0.67	8	-6.584	1	0.0374	0.353	0.0	0.103	0.54	113.01	148260	4
3040	2018	Lil Durk	Signed To The Streets 3	0.673	0.603	5	-7.051	0	0.169	0.0259	0.0	0.0469	0.28	139.978	298047	4
3041	2017	Shawn Mendes	Illuminate (Deluxe)	0.866	0.813	11	-4.063	0	0.0554	0.38	0.0	0.0779	0.969	121.998	199440	4
3042	2003	50 Cent	Get Rich Or Die Tryin'	0.673	0.785	10	-2.894	0	0.351	0.0485	3.65e-06	0.0397	0.85	84.607	249467	4
3043	2018	Quavo	QUAVO HUNCHO	0.962	0.573	7	-5.924	1	0.308	0.0161	0.0	0.109	0.728	125.035	237655	4
3044	2018	Gunna	Drip Season 3	0.736	0.578	7	-7.387	1	0.129	0.0906	1.58e-06	0.319	0.133	172.96	225381	4
3045	2018	YoungBoy Never Broke Again	Until Death Call My Name Reloaded	0.671	0.775	10	-3.969	0	0.0667	0.203	0.0	0.223	0.331	148.195	227060	4
3046	2010	Kanye West	My Beautiful Dark Twisted Fantasy	0.628	0.692	2	-5.64	1	0.202	0.00244	0.013	0.668	0.0964	124.791	378893	5
3047	2018	Moneybagg Yo	Bet On Me	0.835	0.468	1	-6.97	1	0.239	0.029	0.0	0.245	0.401	126.072	163820	4
3048	2018	Muse	Simulation Theory (Super Deluxe)	0.754	0.675	2	-4.616	1	0.0939	0.0251	0.00419	0.513	0.432	95.024	180507	4
3049	2018	Panic! At The Disco	Pray For The Wicked	0.579	0.904	5	-2.729	1	0.0618	0.193	0.0	0.064	0.681	82.014	190947	4
3050	2001	P.O.D.	Satellite (U.S. Version WEA Distribution)	0.563	0.86	8	-7.533	1	0.0621	0.00834	0.0106	0.39	0.517	97.867	256240	4
3051	2018	RÜFÜS DU SOL	SOLACE	0.599	0.539	8	-5.897	1	0.034	0.356	5.38e-06	0.102	0.188	121.947	273640	4
3052	2018	Various Artists	The Greatest Showman: Reimagined (Deluxe)	0.312	0.499	7	-6.282	1	0.0397	0.272	0.0	0.0901	0.191	148.173	273640	4
3053	2017	Chelsea Cutler	Your Shirt	0.426	0.476	2	-6.64	1	0.0741	0.185	0.0	0.327	0.169	179.793	232759	4
3054	2018	Jay Critch	Hood Favorite	0.834	0.567	7	-5.16	0	0.1	0.188	0.0	0.0998	0.204	127.991	210432	4
3055	2011	Hot Chelle Rae	Whatever	0.686	0.783	4	-4.977	1	0.119	0.0764	0.0	0.163	0.814	99.978	200467	4
3056	2017	Drake	More Life	0.872	0.389	1	-8.343	1	0.0634	0.0343	0.000679	0.0941	0.156	131.012	189230	4
3057	2012	The Weeknd	Trilogy	0.652	0.549	6	-7.555	0	0.039	0.317	0.0	0.104	0.186	120.073	312427	4
3058	2006	Gnarls Barkley	St. Elsewhere	0.835	0.741	8	-1.609	1	0.0339	0.0172	0.0577	0.0826	0.612	111.963	182066	4
3059	2011	Adele	21	0.559	0.33	9	-8.251	1	0.0285	0.892	0.0	0.0975	0.285	135.109	285040	4
3060	2018	Juicy J	Neighbor (feat. Travis Scott)	0.921	0.748	1	-5.093	1	0.13	0.00908	0.0	0.0798	0.801	139.979	162886	4
3061	2016	Bad Bunny	Soy Peor	0.732	0.605	0	-3.15	0	0.086	0.679	0.0029	0.114	0.143	115.942	257328	4
3062	2017	Shawn Mendes	Illuminate (Deluxe)	0.866	0.813	11	-4.063	0	0.0554	0.38	0.0	0.0779	0.969	121.998	199440	4
3063	2017	Selena Gomez	Bad Liar	0.965	0.414	1	-6.408	1	0.0713	0.189	0.0	0.0767	0.728	121.032	214648	4
3064	2016	Hoodie Allen	Happy Camper	0.671	0.699	6	-4.224	0	0.0647	0.00453	0.000277	0.173	0.379	72.946	188040	4
3065	2000	Eminem	The Marshall Mathers LP	0.778	0.769	6	-4.331	0	0.248	0.0369	4.03e-06	0.548	0.484	80.044	404107	4
3066	2018	Ozuna	Aura	0.528	0.486	7	-5.267	1	0.0528	0.947	1.28e-06	0.119	0.251	107.906	187653	4
3067	2017	Lewis Capaldi	Bloom - EP	0.571	0.259	4	-9.353	1	0.0773	0.961	0.0	0.153	0.378	110.913	218492	4
3068	2018	Kris Wu	Antares	0.763	0.596	1	-6.167	1	0.055	0.0143	3.39e-05	0.114	0.176	128.992	186420	4
3069	2018	Edwin Luna y La Trakalosa de Monterrey	Fíjate Que Si	0.69	0.434	4	-4.455	1	0.033	0.385	0.0	0.104	0.617	115.476	204587	3
3070	2017	Huncho Jack	Huncho Jack, Jack Huncho	0.737	0.737	4	-3.72	0	0.238	0.00158	0.0	0.28	0.5	134.066	148560	4
3071	2018	Ozuna	Aura	0.744	0.769	11	-4.112	1	0.156	0.554	6.96e-06	0.102	0.784	176.002	188907	4
3072	2018	Imagine Dragons	Origins (Deluxe)	0.634	0.662	6	-7.543	1	0.0325	0.000479	0.00142	0.111	0.244	90.011	210933	4
3073	2016	Ab-Soul	Do What Thou Wilt.	0.744	0.637	1	-7.297	0	0.301	0.249	0.0	0.0965	0.697	139.882	329208	4
3074	2018	Ariana Grande	Sweetener	0.336	0.231	1	-6.217	1	0.0497	0.942	0.0	0.188	0.429	168.685	37640	5
3075	2004	Daddy Yankee	Barrio Fino (Bonus Track Version)	0.857	0.801	0	-6.499	1	0.0618	0.332	1.2e-06	0.0789	0.753	96.009	192600	4
3076	2018	Ozuna	Aura	0.653	0.859	0	-3.048	1	0.0449	0.212	0.0	0.111	0.705	174.037	218387	4
3077	2018	Lil Baby	Drip Harder	0.757	0.69	1	-5.327	0	0.282	0.0716	0.0	0.192	0.914	132.064	194732	4
3078	2018	Summer Walker	Last Day Of Summer	0.693	0.369	7	-12.683	0	0.175	0.637	0.00335	0.0951	0.141	140.148	203240	4
3079	2018	Ali Gatie	Moonlight	0.805	0.481	11	-6.63	1	0.0328	0.472	0.0	0.107	0.425	119.999	228854	4
3080	2001	Sum 41	All Killer, No Filler	0.574	0.911	9	-5.176	1	0.0715	0.000618	0.0	0.0769	0.573	98.075	178267	4
3081	2018	Michael Bublé	love (Deluxe Edition)	0.691	0.271	6	-7.583	1	0.0335	0.892	0.0	0.109	0.548	89.99	182587	4
3082	2018	Rich The Kid	The World Is Yours	0.827	0.642	1	-4.29	0	0.242	0.00905	1.5e-06	0.0865	0.181	145.004	272153	4
3083	2018	Imagine Dragons	Origins (Deluxe)	0.638	0.679	4	-5.278	1	0.0425	0.0016	0.00655	0.121	0.596	81.045	181880	4
3084	2018	League of Legends	RISE	0.459	0.663	8	-5.939	0	0.1	0.0169	0.0	0.0621	0.412	176.791	192881	4
3085	2016	Bruno Major	Easily	0.772	0.256	7	-8.545	0	0.0481	0.491	0.00612	0.144	0.357	118.902	210240	3
3086	2007	Three Days Grace	Three Days Grace (Deluxe Version)	0.498	0.83	6	-5.157	0	0.0421	0.00461	0.0	0.139	0.453	89.342	231480	4
3087	2017	Kodak Black	Painting Pictures	0.806	0.77	1	-6.464	0	0.19	0.0252	0.0	0.0645	0.406	152.094	198110	4
3088	2005	System Of A Down	Mezmerize	0.556	0.981	1	-2.688	0	0.128	0.00662	0.0	0.218	0.716	101.423	255467	4
3089	2015	Fifth Harmony	Reflection (Deluxe)	0.884	0.765	8	-3.865	1	0.0882	0.063	7.04e-06	0.118	0.594	99.987	224573	4
3090	2015	Zac Brown Band	JEKYLL + HYDE	0.717	0.796	6	-3.677	1	0.0303	0.0189	8.94e-05	0.19	0.942	105.017	205000	4
3091	2018	Metro Boomin	NOT ALL HEROES WEAR CAPES (Deluxe)	0.674	0.383	8	-12.617	0	0.0416	0.195	0.217	0.213	0.347	135.974	226333	4
3092	2012	Imagine Dragons	Night Visions	0.448	0.784	9	-3.686	1	0.0627	0.106	0.000108	0.668	0.236	136.245	186813	4
3093	2018	Drake	Scorpion	0.888	0.372	7	-10.254	0	0.358	0.013	0.0	0.184	0.123	133.998	162800	4
3094	2017	San Holo	Light	0.57	0.763	1	-4.137	1	0.0573	0.0857	2.49e-06	0.0932	0.43	150.088	239853	4
3095	2010	Jeremih	All About You	0.539	0.424	11	-9.361	1	0.0406	0.317	0.0	0.108	0.17	118.071	256867	4
3096	2010	B.o.B	B.o.B Presents: The Adventures of Bobby Ray	0.688	0.853	10	-5.814	1	0.0493	0.386	0.0	0.0862	0.743	103.993	268320	4
3097	2018	for KING & COUNTRY	Burn The Ships	0.68	0.536	5	-6.669	0	0.0582	0.0102	0.00105	0.113	0.417	119.958	233947	4
3098	2018	Ciara	Level Up	0.746	0.825	1	-4.666	1	0.169	0.0142	0.0107	0.121	0.584	152.914	204150	4
3099	2013	Miley Cyrus	Bangerz (Deluxe Version)	0.613	0.622	1	-5.794	0	0.0334	0.00882	0.0	0.37	0.484	80.003	231240	4
3100	2018	Lady Gaga	A Star Is Born Soundtrack	0.553	0.506	0	-5.967	1	0.0411	0.317	0.0	0.763	0.306	130.027	210200	4
3101	2018	BROCKHAMPTON	iridescence	0.576	0.74	0	-6.195	1	0.0854	0.274	3e-06	0.0948	0.37	159.959	122987	4
3102	2018	Ozuna	Solita	0.807	0.633	10	-6.016	0	0.0929	0.0564	0.0	0.107	0.325	138.038	311726	4
3103	2016	ScHoolboy Q	Blank Face LP	0.927	0.535	6	-7.59	0	0.0911	0.0855	0.0	0.136	0.336	112.96	313573	4
3104	2017	Ed Sheeran	÷ (Deluxe)	0.461	0.834	2	-4.868	1	0.0989	0.0232	1.14e-05	0.14	0.471	135.007	261154	4
3105	2014	Sam Smith	Have Yourself A Merry Little Christmas	0.399	0.181	5	-9.409	1	0.0416	0.953	0.0	0.317	0.318	145.512	170964	4
3106	2018	Various Artists	Bubalu	0.8	0.355	6	-10.47	0	0.0895	0.616	0.0	0.118	0.253	145.929	228493	4
3107	2015	Various Artists	Hamilton (Original Broadway Cast Recording)	0.706	0.593	5	-8.581	0	0.0902	0.287	0.0	0.15	0.481	123.774	329228	4
3108	2016	The Weeknd	Starboy	0.773	0.819	0	-5.946	0	0.118	0.426	0.0	0.0679	0.585	92.99	269187	4
3109	2017	Timmies	Passion & Confusion	0.671	0.277	6	-11.185	0	0.0549	0.8	0.000325	0.0657	0.173	124.008	123891	4
3110	2009	Breaking Benjamin	Dear Agony	0.543	0.952	8	-3.65	1	0.0668	0.000192	7.8e-06	0.38	0.591	107.942	216733	4
3111	2011	Kelly Rowland	Motivation	0.721	0.668	9	-5.561	0	0.0505	0.176	0.000104	0.0732	0.271	140.919	231173	4
3112	2018	Teyana Taylor	K.T.S.E.	0.514	0.506	10	-7.095	0	0.28	0.402	2.56e-05	0.191	0.312	88.044	166998	4
3113	2018	Alan Walker	Darkside	0.425	0.642	4	-5.06	0	0.0502	0.164	0.0	0.118	0.112	170.008	211867	4
3114	2018	Wiz Khalifa	Rolling Papers 2	0.916	0.493	1	-7.371	0	0.162	0.12	2.63e-06	0.211	0.327	140.057	195591	4
3115	2018	Ella Mai	Ella Mai	0.395	0.456	7	-5.358	1	0.0456	0.432	0.0	0.108	0.0608	103.85	181644	4
3116	2008	Slipknot	All Hope Is Gone	0.576	0.989	2	-1.909	1	0.112	0.00252	0.0032	0.0243	0.352	135.093	283400	4
3117	2018	Quavo	QUAVO HUNCHO	0.831	0.528	2	-7.635	1	0.534	0.0894	2.58e-05	0.396	0.232	153.987	211963	4
3118	2018	Imagine Dragons	Origins (Deluxe)	0.634	0.662	6	-7.543	1	0.0325	0.000479	0.00142	0.111	0.244	90.011	210933	4
3119	2016	A$AP Mob	Yamborghini High	0.838	0.765	7	-6.299	1	0.28	0.0283	1.5e-05	0.0779	0.635	137.767	302004	4
3120	2014	Rascal Flatts	Rewind	0.611	0.8	0	-5.61	1	0.0377	0.257	0.0	0.194	0.527	89.974	209280	4
3121	2016	ZAYN	Mind Of Mine (Deluxe Edition)	0.52	0.513	7	-7.208	1	0.0256	0.281	0.0	0.0976	0.17	77.903	202213	4
3122	2005	Keith Anderson	Pickin' Wildflowers	0.561	0.716	8	-3.341	1	0.0291	0.0353	0.0	0.122	0.667	152.089	185920	4
3123	2017	Imagine Dragons	Evolve	0.301	0.672	2	-4.497	1	0.0623	0.28	3.1e-05	0.0609	0.384	169.497	230289	3
3124	2018	A$AP Rocky	Sundress	0.721	0.692	6	-6.402	1	0.0607	0.188	2.17e-06	0.138	0.76	125.008	158206	4
3125	2018	6LACK	East Atlanta Love Letter	0.447	0.341	8	-9.413	1	0.0336	0.82	0.000249	0.127	0.174	109.091	303750	4
3126	2008	Lady Gaga	The Fame	0.846	0.815	4	-4.512	1	0.0761	0.139	2.19e-06	0.131	0.831	118.999	237200	4
3127	2018	Meek Mill	Legends Of The Summer	0.851	0.702	1	-4.172	1	0.268	0.0854	0.0	0.374	0.179	126.94	215839	4
3128	2018	Selena Gomez	Back To You (From 13 Reasons Why – Season 2 Soundtrack)	0.601	0.724	6	-4.856	1	0.0486	0.0945	1.68e-06	0.12	0.508	102.061	207905	4
3129	2018	Diplo	Wish	0.57	0.903	9	-4.835	1	0.0905	0.0748	0.0	0.199	0.603	93.943	175273	4
3130	2006	John Mayer	Continuum	0.577	0.756	2	-5.82	1	0.115	0.159	0.000232	0.249	0.663	176.75	201173	4
3131	2016	The Chainsmokers	Closer	0.748	0.524	8	-5.599	1	0.0338	0.414	0.0	0.111	0.661	95.01	244960	4
3132	2018	Gunna	Sold Out Dates (feat. Lil Baby)	0.824	0.554	4	-7.118	0	0.115	0.433	0.0	0.124	0.316	127.003	166298	4
3133	2018	Florida Georgia Line	Florida Georgia Line	0.652	0.712	4	-4.588	1	0.0388	0.596	0.0	0.0814	0.553	120.063	202920	4
3134	2018	Gunna	Drip Season 3	0.89	0.455	1	-5.938	1	0.438	0.704	0.0	0.101	0.663	124.964	186480	4
3135	2018	Lauren Daigle	Look Up Child	0.618	0.592	4	-5.536	0	0.0306	0.192	0.0	0.242	0.209	98.922	248387	4
3136	2018	Nicki Minaj	Barbie Tingz	0.917	0.689	6	-6.225	1	0.264	0.0849	0.0	0.603	0.443	102.414	191700	4
3137	2018	Mariah Carey	Caution	0.701	0.691	9	-5.937	1	0.0808	0.07	0.0	0.844	0.587	131.843	207587	4
3138	2018	Lauv	Superhero	0.681	0.34	7	-8.617	1	0.0339	0.82	0.0	0.285	0.417	129.98	179998	4
3139	2012	Kendrick Lamar	good kid, m.A.A.d city (Deluxe)	0.546	0.651	1	-7.601	1	0.3	0.000739	0.0	0.235	0.646	77.878	212653	4
3140	2018	Luis Fonsi	Calypso	0.866	0.859	1	-3.087	0	0.0587	0.138	0.0	0.401	0.923	109.972	200347	4
3141	2011	Adele	21	0.61	0.683	2	-3.879	0	0.0253	0.00382	1.79e-06	0.125	0.466	108.003	241693	4
3142	2017	DJ Khaled	Grateful	0.599	0.667	7	-4.267	1	0.0367	0.0533	0.0	0.134	0.817	80.984	288877	4
3143	2017	Billie Eilish	Bellyache	0.695	0.573	4	-8.597	0	0.106	0.46	0.0734	0.482	0.408	99.939	179172	4
3144	2015	Maroon 5	V	0.279	0.742	4	-6.46	0	0.0898	0.000185	0.0	0.593	0.328	189.868	231013	4
