	Year	Artist	Track	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Liveness	Valence	Tempo	Song Popularity	Duration_ms	Time Signature
2184	2016	Lady Gaga	Joanne (Deluxe)	0.665	0.424	0	-7.838	1	0.0444	0.437	0.0	0.107	0.134	129.911	81	205280	4
2185	2017	Deep Watch	Endless Fragments of Time	0.152	0.0315	6	-29.774	0	0.047	0.922	0.775	0.11	0.155	139.095	68	215756	3
2186	2013	Drake	Nothing Was The Same (Deluxe)	0.794	0.522	8	-7.829	1	0.159	0.0328	0.0	0.156	0.567	86.318	68	174133	4
2187	2016	Lil Uzi Vert	Lil Uzi Vert Vs. The World	0.843	0.359	0	-7.417	1	0.461	0.069	0.0	0.12	0.156	81.987	73	163944	4
2188	2017	Billie Eilish	dont smile at me	0.776	0.379	9	-9.351	0	0.331	0.213	0.00175	0.0969	0.346	82.531	69	179016	4
2189	2016	August Wilhelmsson	Departure	0.156	0.138	0	-19.958	1	0.0362	0.984	0.953	0.0983	0.0386	68.062	68	151512	3
2190	2017	Dustin Lynch	Current Mood	0.554	0.743	9	-6.016	1	0.0287	0.0251	0.0	0.359	0.673	72.997	74	205733	4
2191	2014	Hozier	Hozier (Bonus Tracks Version)	0.555	0.727	6	-4.202	1	0.0388	0.0579	7.52e-06	0.0937	0.739	82.142	65	223120	4
2192	2016	Lil Uzi Vert	Lil Uzi Vert Vs. The World	0.795	0.568	5	-7.817	0	0.142	0.0541	0.0	0.108	0.478	136.173	78	198944	4
2193	2017	Bebe Rexha	The Way I Are (Dance With Somebody) [feat. Lil Wayne]	0.466	0.659	2	-6.077	1	0.115	0.00282	0.0	0.273	0.36	186.169	68	187787	4
2194	2015	Billy Currington	Summer Forever	0.503	0.824	3	-4.039	1	0.0524	0.083	0.0	0.21	0.448	161.981	67	184506	4
2195	2017	Future	HNDRXX	0.415	0.369	8	-10.044	1	0.0741	0.0303	7.64e-06	0.383	0.0913	95.746	68	251423	4
2196	2017	Shawn Mendes	Illuminate	0.444	0.819	10	-4.078	0	0.341	0.106	0.0	0.107	0.747	82.695	83	187973	4
2197	2017	Yung Bleu	Miss It	0.704	0.534	8	-7.028	1	0.276	0.0243	0.0	0.0824	0.189	104.99	64	245947	5
2198	2017	Brandon Lay	Speakers	0.603	0.625	6	-6.563	1	0.0258	0.302	0.0	0.141	0.651	96.02	67	192920	4
2199	2017	A$AP Mob	RAF	0.848	0.663	8	-5.606	0	0.245	0.523	0.0	0.108	0.333	133.993	67	255413	4
2200	2016	Frank Ocean	Blonde	0.567	0.388	9	-9.579	0	0.0384	0.782	0.000309	0.248	0.452	116.362	75	249191	4
2201	2015	Jonas Blue	Fast Car	0.56	0.592	9	-6.951	1	0.0544	0.455	0.0	0.297	0.564	112.684	77	212424	4
2202	2017	XXXTENTACION	17	0.57	0.285	9	-14.125	0	0.0381	0.737	0.0133	0.108	0.0973	83.485	72	99707	4
2203	2017	Future	HNDRXX	0.415	0.369	8	-10.044	1	0.0741	0.0303	7.64e-06	0.383	0.0913	95.746	68	251423	4
2204	2016	Travis Scott	Birds In The Trap Sing McKnight	0.743	0.571	7	-6.054	0	0.145	0.24	0.0	0.291	0.495	119.054	74	213863	4
2205	2017	Lil Pump	Lil Pump	0.936	0.523	5	-6.71	1	0.0597	0.239	0.0	0.117	0.699	119.889	79	124056	4
2206	2016	Jon Pardi	California Sunrise	0.628	0.757	7	-3.561	1	0.0281	0.113	0.0	0.263	0.727	96.016	72	172253	4
2207	2014	Mac DeMarco	Salad Days	0.537	0.558	11	-8.678	1	0.0929	0.263	0.91	0.102	0.505	131.037	69	231724	4
2208	2015	Various Artists	Pitch Perfect 2 - Special Edition (Original Motion Picture Soundtrack)	0.52	0.623	3	-6.35	1	0.0711	0.327	0.0	0.127	0.278	148.228	71	178320	4
2209	2016	Fifth Harmony	7/27 (Deluxe)	0.689	0.791	0	-5.194	0	0.053	0.023	0.0	0.0526	0.755	95.04	69	210573	4
2210	2015	Big Sean	Dark Sky Paradise	0.741	0.345	1	-11.31	1	0.0754	0.288	0.0	0.117	0.277	120.015	65	319973	4
2211	2013	Avenged Sevenfold	Hail to the King	0.576	0.906	2	-7.677	1	0.0571	0.000332	0.0614	0.0908	0.211	127.935	67	323800	4
2212	2017	mxmtoon	feelings are fatal	0.545	0.169	0	-16.249	1	0.132	0.908	0.0	0.0942	0.482	98.225	67	124853	4
2213	2015	Thomas Rhett	Tangled Up	0.693	0.789	5	-5.161	0	0.0315	0.0768	1.19e-06	0.178	0.795	130.025	63	190733	4
2214	2017	Eminem	Revival	0.748	0.749	8	-5.916	0	0.516	0.142	0.0	0.0713	0.659	90.09	82	221013	4
2215	2017	Wale	SHINE	0.728	0.811	7	-4.278	1	0.0564	0.0453	2.07e-06	0.362	0.705	114.995	70	228707	4
2216	2016	Jon Pardi	California Sunrise	0.557	0.676	7	-4.457	1	0.027	0.0661	0.0	0.0871	0.678	108.016	71	202347	4
2217	2013	Arctic Monkeys	AM	0.579	0.558	2	-6.986	1	0.0895	0.0202	1.26e-06	0.212	0.506	179.949	73	207357	4
2218	2017	Lil Peep	Come Over When You're Sober, Pt. 1	0.534	0.583	2	-8.672	1	0.0288	0.0262	0.0	0.421	0.145	105.997	82	231547	4
2219	2013	Twenty One Pilots	Vessel	0.766	0.519	9	-7.355	0	0.0366	0.098	0.0	0.0855	0.612	129.972	74	267720	4
2220	2015	Rae Sremmurd	SremmLife	0.888	0.483	6	-7.797	1	0.154	0.013	4.85e-06	0.0926	0.226	125.008	74	200080	4
2221	2016	Panic! At The Disco	Death Of A Bachelor	0.462	0.538	0	-5.527	1	0.059	0.0137	0.0	0.429	0.405	139.256	77	203507	4
2222	2016	Drake	Views	0.835	0.436	0	-9.602	1	0.176	0.0235	0.0	0.635	0.234	133.942	63	189853	3
2223	2015	Imagine Dragons	Smoke + Mirrors (Deluxe)	0.365	0.851	4	-6.238	0	0.065	0.0964	0.003	0.238	0.309	78.068	70	170067	4
2224	2017	Taylor Swift	reputation	0.719	0.469	0	-8.792	1	0.0533	0.0329	0.0	0.169	0.0851	120.085	68	230373	4
2225	2017	Kodak Black	Project Baby 2: All Grown Up (Deluxe)	0.736	0.604	1	-7.357	0	0.222	0.0652	6.43e-05	0.124	0.574	155.007	78	264532	4
2226	2013	Various Artists	Frozen (Original Motion Picture Soundtrack / Deluxe Edition)	0.306	0.121	0	-15.551	0	0.0554	0.85	0.000176	0.257	0.166	174.055	65	206507	4
2227	2015	$uicideBoy$	My Liver Will Handle What My Heart Can't	0.753	0.679	5	-7.092	0	0.0349	0.324	4.21e-05	0.423	0.19	105.977	77	145078	4
2228	2016	Niykee Heaton	The Bedroom Tour Playlist	0.743	0.72	11	-5.175	0	0.0865	0.248	0.0	0.096	0.431	123.994	71	245723	4
2229	2017	James Heather	Stories From Far Away On Piano	0.242	0.0668	0	-22.632	0	0.0363	0.991	0.882	0.117	0.133	66.808	70	242946	3
2230	2016	Taylor Ray Holbrook	Southern Land	0.725	0.724	1	-6.195	1	0.126	0.176	0.0	0.136	0.741	130.045	62	222094	4
2231	2016	gianni & kyle	fuckboi	0.785	0.528	9	-7.744	1	0.0551	0.143	0.0	0.0442	0.256	112.061	64	192854	4
2232	2016	Red Hot Chili Peppers	The Getaway	0.7	0.742	5	-6.777	0	0.0716	0.0722	0.0199	0.11	0.197	91.959	73	302000	4
2233	2014	Rixton	Let The Road	0.544	0.774	5	-4.21	0	0.0339	0.00682	0.0	0.135	0.522	174.121	73	193733	4
2234	2017	Kendrick Lamar	DAMN.	0.908	0.621	1	-6.638	0	0.102	0.000282	5.39e-05	0.0958	0.421	150.011	85	177000	4
2235	2017	Huncho Jack	Huncho Jack, Jack Huncho	0.76	0.763	1	-2.964	1	0.0787	0.0467	0.0	0.198	0.321	140.044	65	251969	4
2236	2016	Haley Reinhart	Better	0.41	0.0485	0	-13.918	1	0.038	0.947	0.0	0.108	0.247	137.97	75	173175	4
2237	2017	Pinkfong	Pinkfong Animal Songs	0.825	0.84	7	-3.651	1	0.227	0.245	0.0	0.341	0.52	115.062	77	96333	4
2238	2017	Granular	Vision	0.0	2.03e-05	1	-27.194	1	0.0	0.872	1.0	0.0954	0.0	0.0	67	104516	0
2239	2015	Various Artists	Pitch Perfect 2 - Special Edition (Original Motion Picture Soundtrack)	0.52	0.623	3	-6.35	1	0.0711	0.327	0.0	0.127	0.278	148.228	71	178320	4
2240	2016	Arcangel	Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)	0.815	0.514	6	-9.446	0	0.361	0.54	0.0	0.611	0.623	120.054	69	264000	4
2241	2016	Olivia Holt	Olivia	0.767	0.631	1	-6.762	1	0.0541	0.0997	0.0	0.119	0.541	100.968	71	203992	4
2242	2013	Florida Georgia Line	Here's To The Good Times...This Is How We Roll	0.555	0.931	8	-2.969	1	0.0367	0.016	0.0	0.405	0.723	132.085	68	220907	4
2243	2015	Blackbear	Dead	0.769	0.323	3	-12.887	0	0.0524	0.678	0.0	0.116	0.574	94.977	68	169500	4
2244	2016	Kevin Gates	Islah (Deluxe)	0.895	0.681	7	-5.267	0	0.358	0.157	0.0	0.189	0.554	121.918	71	240000	4
2245	2016	The Chainsmokers	Don't Let Me Down	0.532	0.869	11	-5.094	1	0.172	0.157	0.00508	0.136	0.422	159.803	82	208373	4
2246	2014	Chris Brown	X (Deluxe Version)	0.845	0.506	1	-5.971	1	0.0409	0.0228	1.03e-06	0.0879	0.647	99.051	73	264947	4
2247	2016	Dierks Bentley	Black	0.663	0.656	1	-6.548	1	0.0413	0.27	0.000279	0.117	0.56	120.037	65	211160	4
2248	2017	Lil Xan	Betrayed	0.823	0.419	10	-10.358	0	0.165	0.416	0.0	0.105	0.277	119.958	77	187453	4
2249	2016	6LACK	FREE 6LACK	0.417	0.58	9	-4.574	1	0.207	0.0307	1.45e-06	0.179	0.139	68.58	76	246773	5
2250	2017	Avicii	AVĪCI (01)	0.653	0.863	2	-4.799	1	0.0457	0.0018	0.0	0.0406	0.276	134.004	83	181673	4
2251	2017	PnB Rock	Catch These Vibes	0.786	0.82	6	-3.254	0	0.0587	0.0975	0.0	0.0751	0.597	120.047	66	212000	4
2252	2016	Yo Gotti	The Art of Hustle (Deluxe)	0.776	0.662	1	-7.016	0	0.0489	0.00157	2.1e-05	0.0887	0.324	152.927	65	182733	4
2253	2016	Frank Ocean	Blonde	0.567	0.388	9	-9.579	0	0.0384	0.782	0.000309	0.248	0.452	116.362	75	249191	4
2254	2016	Bryson Tiller	Let Me Explain	0.809	0.504	2	-3.201	1	0.15	0.00156	0.0	0.0856	0.525	120.065	65	223969	4
2255	2014	Ed Sheeran	x (Deluxe Edition)	0.614	0.379	4	-10.48	1	0.0476	0.607	0.000464	0.0986	0.201	107.989	84	258987	4
2256	2013	The 1975	The 1975	0.591	0.94	11	-4.341	1	0.0522	0.00391	0.0	0.383	0.676	100.043	64	224640	4
2257	2016	Noah Cyrus	Make Me (Cry)	0.588	0.471	0	-7.287	1	0.0577	0.592	0.00146	0.0733	0.209	152.881	70	242081	4
2258	2017	Tay-K	#SantanaWorld (+)	0.744	0.314	8	-8.871	1	0.0864	0.0651	0.0	0.134	0.0438	134.388	64	133000	4
2259	2013	Calibre 50	Corridos De Alto Calibre	0.779	0.654	8	-5.374	1	0.0474	0.459	0.0	0.308	0.933	105.05	68	201600	3
2260	2014	Vance Joy	Dream Your Life Away (Special Edition)	0.596	0.827	5	-4.402	1	0.0372	0.0242	0.0	0.0958	0.329	115.034	67	249382	4
2261	2016	Brent Faiyaz	Poison	0.689	0.394	2	-10.102	0	0.065	0.711	0.000905	0.0859	0.382	117.489	67	212992	3
2262	2017	Bhad Bhabie	Hi Bich	0.924	0.387	8	-7.738	1	0.115	0.156	0.000331	0.0973	0.0624	120.014	68	104528	4
2263	2017	Lil Pump	Lil Pump	0.781	0.553	0	-4.277	1	0.0735	0.201	0.000233	0.383	0.308	121.968	70	135497	4
2264	2017	Ulices Chaidez Y Sus Plebes	El Elegido	0.746	0.384	7	-6.905	0	0.0338	0.802	0.0	0.133	0.427	134.044	70	209664	4
2265	2016	Sinead Harnett	If You Let Me	0.407	0.403	5	-8.396	0	0.113	0.158	5.98e-06	0.553	0.329	90.907	68	232878	1
2266	2017	Ozuna	Odisea	0.739	0.821	1	-4.233	1	0.0852	0.222	9.6e-06	0.311	0.693	171.077	79	188080	4
2267	2016	dvsn	SEPT 5TH	0.771	0.466	0	-8.651	1	0.0308	0.0314	0.000761	0.31	0.245	110.011	66	419500	4
2268	2017	Lil Baby	Harder Than Hard	0.839	0.541	0	-10.581	1	0.316	0.019	0.0	0.0971	0.372	129.974	63	238347	4
2269	2015	Tame Impala	Currents	0.602	0.881	1	-5.875	0	0.0443	0.00462	0.0266	0.111	0.577	125.012	72	467587	4
2270	2017	Mura Masa	Mura Masa	0.625	0.763	8	-4.997	0	0.129	0.147	0.0106	0.214	0.721	88.753	73	192160	4
2271	2017	Drake	More Life	0.724	0.548	7	-8.062	0	0.0497	0.0521	7.4e-06	0.104	0.392	98.017	68	216558	4
2272	2016	Ella Mai	Time	0.65	0.478	7	-7.512	0	0.05	0.268	0.0	0.177	0.147	99.979	74	264098	4
2273	2016	Panic! At The Disco	Death Of A Bachelor	0.578	0.886	11	-4.348	1	0.0633	0.011	0.0	0.143	0.615	80.008	69	180627	4
2274	2016	Cole Swindell	You Should Be Here	0.489	0.641	7	-4.455	1	0.0282	0.0592	0.0	0.0857	0.303	136.095	63	190173	4
2275	2017	Lil Skies	Life of a Dark Rose	0.691	0.683	0	-7.335	1	0.0954	0.547	0.0	0.221	0.456	140.002	80	262544	4
2276	2015	Pentatonix	That's Christmas To Me (Deluxe Edition)	0.497	0.312	11	-9.088	0	0.0269	0.302	0.0	0.0968	0.177	105.036	69	203373	4
2277	2013	Lorde	Pure Heroine	0.696	0.59	6	-7.428	1	0.0904	0.151	0.0	0.247	0.462	99.984	71	193059	4
2278	2014	YG	My Krazy Life (Deluxe)	0.673	0.464	10	-6.864	0	0.201	0.0933	0.0	0.21	0.762	171.043	68	235600	4
2279	2016	Ana Olgica	Sugarcane	0.361	0.0165	0	-27.874	1	0.0615	0.995	0.967	0.0834	0.452	114.346	72	144500	3
2280	2016	Saba	Bucket List Project	0.777	0.662	7	-8.393	1	0.27	0.536	4.61e-06	0.593	0.634	111.13	66	201733	4
2281	2017	Jerrod Niemann	This Ride	0.803	0.701	11	-7.45	0	0.0367	0.178	0.000106	0.2	0.799	115.006	64	181507	4
2282	2016	Banda Sinaloense MS de Sergio Lizárraga	Que Bendición	0.756	0.526	8	-5.379	1	0.0408	0.581	1.08e-05	0.0875	0.94	144.942	72	176800	3
2283	2016	Lil Uzi Vert	Lil Uzi Vert Vs. The World	0.795	0.568	5	-7.817	0	0.142	0.0541	0.0	0.108	0.478	136.173	78	198944	4
2284	2013	Twenty One Pilots	Vessel	0.584	0.833	6	-5.9	1	0.041	0.00359	3.44e-05	0.169	0.324	140.013	67	267387	4
2285	2017	Joey Trap	Misadventures of Trap Jack	0.85	0.714	8	-4.331	0	0.268	0.164	0.0	0.11	0.549	145.909	70	88939	4
2286	2016	Kane Brown	Kane Brown	0.612	0.799	10	-4.603	1	0.0275	0.00898	0.0	0.172	0.687	125.976	77	188253	4
2287	2017	Clean Bandit	Symphony (feat. Zara Larsson)	0.707	0.629	0	-4.581	0	0.0563	0.259	1.6e-05	0.138	0.457	122.863	82	212459	4
2288	2014	Ariana Grande	My Everything (Deluxe)	0.472	0.714	1	-4.389	0	0.0334	0.00937	0.0	0.0764	0.24	98.992	76	236133	4
2289	2017	Nebu Kiniza	Coastin' (feat. Tk Kravitz)	0.883	0.483	11	-8.728	1	0.329	0.00688	5.41e-06	0.0929	0.401	81.999	65	164624	4
2290	2014	The Weeknd	"Earned It (Fifty Shades Of Grey) [From The ""Fifty Shades Of Grey"" Soundtrack]"	0.66	0.382	2	-5.919	0	0.0304	0.391	0.0	0.0972	0.436	119.875	76	252227	3
2291	2015	Joel Adams	Please Don't Go	0.513	0.768	4	-4.868	0	0.0587	0.0118	1.94e-05	0.294	0.235	84.264	77	210580	4
2292	2017	Drake	More Life	0.787	0.69	7	-6.206	0	0.404	0.234	0.0	0.112	0.465	171.029	73	283551	4
2293	2017	Gucci Mane	Both (feat. Drake & Lil Wayne) [Remix]	0.834	0.493	5	-6.567	0	0.128	0.0606	7.95e-05	0.0666	0.28	140.007	63	252017	4
2294	2013	Fall Out Boy	Save Rock And Roll	0.558	0.924	9	-4.341	0	0.064	0.0271	3.32e-06	0.537	0.567	151.99	68	186827	4
2295	2016	Post Malone	Stoney (Deluxe)	0.665	0.498	5	-8.185	1	0.0831	0.228	0.0	0.0757	0.127	81.967	81	179613	4
2296	2016	The Chainsmokers	Closer	0.748	0.524	8	-5.599	1	0.0338	0.414	0.0	0.111	0.661	95.01	86	244960	4
2297	2017	Oliver Francis	Essentials	0.631	0.67	3	-9.829	1	0.0622	0.0223	0.138	0.358	0.0611	144.983	66	185491	4
2298	2014	Bad Suns	Language & Perspective	0.616	0.88	1	-3.59	1	0.042	0.0521	0.000717	0.0539	0.751	94.011	62	182518	4
2299	2013	Grouplove	Spreading Rumours	0.577	0.827	7	-7.54	1	0.0365	0.00338	0.000647	0.26	0.179	101.031	64	215520	4
2300	2014	Wild Party	Phantom Pop	0.54	0.825	2	-4.935	1	0.0563	0.00092	0.0	0.0488	0.608	148.059	64	162453	4
2301	2017	Kendrick Lamar	DAMN.	0.638	0.523	1	-6.664	1	0.357	0.00454	0.0	0.0842	0.422	139.913	81	185947	4
2302	2016	J. Cole	4 Your Eyez Only	0.713	0.419	11	-10.668	1	0.356	0.435	2.87e-06	0.126	0.253	91.634	68	201667	4
2303	2017	YoungBoy Never Broke Again	Ain't Too Long	0.697	0.493	5	-7.989	0	0.234	0.317	0.0	0.108	0.25	145.904	65	187089	4
2304	2013	Twenty One Pilots	Vessel	0.766	0.519	9	-7.355	0	0.0366	0.098	0.0	0.0855	0.612	129.972	74	267720	4
2305	2017	BROCKHAMPTON	SATURATION	0.808	0.647	11	-6.947	0	0.166	0.0716	0.000466	0.205	0.29	110.036	69	266000	4
2306	2014	Lee Brice	I Don't Dance (Deluxe Edition)	0.587	0.559	1	-7.742	1	0.0321	0.399	6.69e-06	0.0992	0.19	92.036	69	221173	4
2307	2014	Ariana Grande	Santa Tell Me	0.506	0.628	7	-7.316	1	0.173	0.0545	0.0	0.301	0.556	191.708	81	204093	4
2308	2017	Taylor Swift	reputation	0.598	0.504	9	-9.874	1	0.0731	0.186	0.000221	0.34	0.252	163.954	73	203507	4
2309	2017	Harry Styles	Harry Styles	0.427	0.262	7	-8.541	1	0.0276	0.746	0.0	0.068	0.228	104.085	73	224867	4
2310	2015	Harrison Storm	Sense of Home	0.565	0.207	3	-10.926	1	0.032	0.892	1.8e-06	0.102	0.0904	140.068	70	265840	4
2311	2015	G-Eazy	When It's Dark Out	0.586	0.525	0	-8.968	1	0.498	0.0705	0.0	0.0729	0.491	126.51	71	222467	4
2312	2016	Childish Gambino	"""Awaken, My Love!"""	0.745	0.356	1	-10.425	1	0.0941	0.172	0.00943	0.123	0.607	160.033	81	326933	4
2313	2015	Travis Scott	Rodeo (Deluxe)	0.773	0.595	8	-6.062	0	0.161	0.114	2.47e-06	0.13	0.338	123.968	66	461840	4
2314	2016	Rob $tone	Chill Bill	0.886	0.427	6	-10.028	1	0.145	0.0312	0.00099	0.0906	0.23	108.034	78	177184	4
2315	2017	Christian Nodal	Me Dejé Llevar	0.647	0.373	7	-5.257	1	0.0282	0.192	0.0	0.138	0.671	137.869	69	181453	4
2316	2017	Phora	Yours Truly Forever	0.54	0.572	9	-8.665	1	0.115	0.624	0.0	0.14	0.43	82.562	65	252320	3
2317	2017	Hillsong Worship	What A Beautiful Name	0.424	0.506	2	-5.877	1	0.0284	0.201	0.0	0.11	0.138	135.902	65	238200	4
2318	2017	Harry Styles	Harry Styles	0.671	0.156	8	-16.288	1	0.0371	0.804	0.0518	0.113	0.201	94.08	69	211960	4
2319	2016	Various Artists	Moana (Original Motion Picture Soundtrack/Deluxe Edition)	0.317	0.562	9	-9.609	1	0.395	0.124	0.000144	0.0667	0.132	181.1	70	175507	4
2320	2017	PnB Rock	Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)	0.703	0.661	6	-3.885	1	0.0539	0.0517	0.0	0.34	0.495	149.906	72	249240	4
2321	2016	NF	Therapy Session	0.505	0.628	0	-7.744	1	0.171	0.41	0.0	0.167	0.0398	129.977	66	242680	4
2322	2017	Various Artists	Shut Up Lets Dance	0.665	0.779	2	-5.153	1	0.113	0.216	0.0	0.107	0.839	88.863	74	228200	4
2323	2016	Kanye West	The Life Of Pablo	0.386	0.587	10	-4.454	1	0.0519	0.0363	3.71e-06	0.332	0.0565	96.072	71	181573	4
2324	2017	The Killers	Wonderful Wonderful	0.606	0.942	6	-2.598	0	0.115	0.0727	2.07e-06	0.0709	0.518	106.02	70	250093	4
2325	2016	The Weeknd	Starboy	0.542	0.721	1	-5.136	0	0.0625	0.147	0.0	0.348	0.623	149.831	70	231360	4
2326	2017	Lil Baby	Harder Than Hard	0.839	0.541	0	-10.581	1	0.316	0.019	0.0	0.0971	0.372	129.974	63	238347	4
2327	2016	Rae Sremmurd	SremmLife 2 (Deluxe)	0.681	0.314	8	-9.319	1	0.0581	0.2	9.82e-06	0.1	0.166	139.992	76	208120	4
2328	2017	Harry Styles	Harry Styles	0.516	0.595	5	-4.63	1	0.0313	0.0275	0.0	0.109	0.222	119.972	78	340707	4
2329	2017	Kehlani	SweetSexySavage (Deluxe)	0.66	0.698	5	-6.266	0	0.0467	0.0266	0.0	0.296	0.396	120.959	65	235693	4
2330	2017	Maggie Lindemann	Pretty Girl (Cheat Codes X CADE Remix)	0.703	0.868	7	-4.661	0	0.0291	0.15	0.132	0.104	0.733	121.03	76	193613	4
2331	2016	Panic! At The Disco	Death Of A Bachelor	0.562	0.904	1	-4.947	1	0.0807	0.00302	0.0	0.0433	0.651	94.481	73	158667	4
2332	2014	Florida Georgia Line	Anything Goes	0.556	0.873	1	-5.056	1	0.0348	0.101	0.000131	0.176	0.48	104.986	62	190640	4
2333	2015	Various Artists	Hamilton (Original Broadway Cast Recording)	0.715	0.666	7	-6.914	1	0.322	0.399	0.0	0.0844	0.384	137.906	67	127578	4
2334	2013	Simple Minds	Celebrate Greatest Hits	0.672	0.792	2	-7.033	1	0.0264	0.0843	0.0605	0.302	0.683	111.277	74	260680	4
2335	2016	6LACK	FREE 6LACK	0.773	0.564	1	-7.241	1	0.249	0.00561	1.99e-05	0.213	0.0588	155.976	73	211960	4
2336	2015	Thomas Rhett	Tangled Up	0.647	0.857	2	-5.381	1	0.0397	0.0318	0.0	0.0212	0.771	95.996	68	227693	4
2337	2015	Rainbow Kitten Surprise	RKS	0.822	0.362	2	-7.462	1	0.0411	0.16	0.0	0.313	0.159	119.903	65	229667	4
2338	2015	Brett Eldredge	Illinois	0.443	0.831	11	-5.606	1	0.0616	0.414	0.0	0.204	0.588	182.064	65	173960	4
2339	2017	Kendrick Lamar	DAMN.	0.748	0.705	4	-4.547	0	0.485	0.204	0.0	0.246	0.483	189.891	73	208733	4
2340	2014	Cherub	Year of the Caprese	0.775	0.655	5	-7.333	1	0.102	0.114	0.00016	0.035	0.346	114.503	65	323253	4
2341	2015	BØRNS	Dopamine	0.568	0.578	6	-5.589	1	0.0404	0.00694	0.000353	0.099	0.555	139.951	65	174693	4
2342	2014	Romeo Santos	Fórmula, Vol. 2 (Deluxe Edition)	0.802	0.725	0	-5.965	0	0.0676	0.574	0.0	0.0821	0.598	128.04	71	225000	4
2343	2017	Lil Baby	Harder Than Hard	0.839	0.541	0	-10.581	1	0.316	0.019	0.0	0.0971	0.372	129.974	63	238347	4
2344	2014	Migos	No Label II	0.874	0.706	1	-5.132	1	0.207	0.182	0.0	0.334	0.895	89.968	71	216248	4
2345	2017	Kesha	Praying	0.565	0.381	10	-7.204	1	0.0302	0.48	0.0	0.109	0.325	73.483	70	230269	4
2346	2016	MadeinTYO	I Want (feat. 2 Chainz)	0.86	0.625	2	-6.922	1	0.105	0.179	0.000136	0.3	0.221	120.994	64	233293	4
2347	2017	JID	The Never Story	0.593	0.647	1	-7.49	1	0.313	0.0276	1.47e-05	0.0673	0.23	103.951	69	241682	4
2348	2015	Houndmouth	Little Neon Limelight	0.396	0.677	3	-7.513	1	0.0354	0.0372	0.000137	0.112	0.249	135.177	67	239880	4
2349	2017	XXXTENTACION	17	0.57	0.0279	1	-22.282	1	0.0588	0.859	0.0892	0.254	0.28	84.902	74	163840	4
2350	2013	PARTYNEXTDOOR	PARTYNEXTDOOR	0.596	0.678	9	-5.18	1	0.0335	0.0199	0.004	0.418	0.259	117.066	69	99213	4
2351	2016	Bruno Mars	24K Magic	0.853	0.56	1	-4.961	1	0.0406	0.013	0.0	0.0944	0.86	134.066	84	206693	4
2352	2016	Christian Leave	Hope	0.608	0.269	0	-7.201	1	0.0329	0.983	1.96e-06	0.337	0.389	126.372	69	135714	3
2353	2015	Kat Dahlia	My Garden	0.632	0.638	7	-6.731	1	0.0505	0.137	0.0	0.125	0.574	121.868	67	202667	3
2354	2017	Bela Nemeth	Talisman Stallion	0.456	0.024	5	-22.89	1	0.0467	0.995	0.956	0.112	0.22	135.274	72	120549	4
2355	2013	Various Artists	Frozen (Original Motion Picture Soundtrack / Deluxe Edition)	0.306	0.121	0	-15.551	0	0.0554	0.85	0.000176	0.257	0.166	174.055	65	206507	4
2356	2016	Rex Orange County	Bcos U Will Never B Free	0.568	0.263	5	-13.51	1	0.101	0.891	0.0	0.183	0.244	111.86	67	136000	4
2357	2015	The Neighbourhood	Wiped Out!	0.353	0.686	7	-5.704	0	0.0534	0.00216	0.0	0.123	0.177	94.47	67	205280	4
2358	2016	Kanye West	The Life Of Pablo	0.539	0.399	1	-8.016	1	0.045	0.186	0.00255	0.131	0.118	78.248	67	301587	4
2359	2013	The Neighbourhood	I Love You.	0.612	0.807	10	-2.81	1	0.0336	0.0495	0.0177	0.101	0.398	124.053	78	240400	4
2360	2016	Various Artists	Moana (Original Motion Picture Soundtrack/Deluxe Edition)	0.782	0.751	5	-7.023	1	0.28	0.278	0.0	0.0367	0.688	135.277	74	163893	4
2361	2015	Halsey	BADLANDS (Deluxe)	0.731	0.58	10	-7.328	0	0.0399	0.223	0.0	0.129	0.319	119.997	75	199593	4
2362	2017	Imagine Dragons	Evolve	0.672	0.655	10	-5.021	0	0.0311	0.0362	0.0	0.117	0.556	134.945	84	201240	4
2363	2017	G-Eazy	No Limit REMIX	0.84	0.736	1	-3.757	1	0.289	0.0129	0.0	0.0849	0.415	176.051	67	278105	4
2364	2015	Luke Bryan	Kill The Lights (Deluxe)	0.546	0.805	0	-4.251	1	0.0348	0.125	9.27e-06	0.148	0.387	77.029	66	278613	4
2365	2015	Little Mix	Get Weird (Deluxe)	0.777	0.895	4	-4.464	1	0.0618	0.0348	0.0	0.317	0.826	111.987	77	211773	4
2366	2017	Kesha	Praying	0.565	0.381	10	-7.204	1	0.0302	0.48	0.0	0.109	0.325	73.483	70	230269	4
2367	2016	Calvin Harris	This Is What You Came For	0.63	0.928	9	-2.787	0	0.0331	0.199	0.124	0.148	0.465	123.963	79	222160	4
2368	2016	Starley	Call On Me (Remixes)	0.67	0.838	0	-4.031	1	0.0362	0.0604	0.000611	0.159	0.717	104.998	70	222041	4
2369	2015	Twenty One Pilots	Blurryface	0.565	0.437	6	-7.68	0	0.0403	0.194	7.14e-06	0.0656	0.217	96.132	68	236733	3
2370	2017	Big Sean	Double Or Nothing (& Metro Boomin)	0.619	0.404	8	-8.333	0	0.441	0.0144	0.0	0.115	0.566	90.008	68	268720	4
